id_aluno,data_matricula,data_cancelamento,plano,valor_mensalidade,unidade,modalidade_principal,idade,frequencia_semanal,usa_app,checkins_app_mes,outlier_frequencia_semanal,outlier_valor_mensalidade,outlier_checkins_app_mes,outlier_origem,evadiu,status,dias_vinculo,meses_vinculo,evasao_precoce,receita_acumulada,coorte_mes,faixa_etaria,segmento_engajamento,outlier_receita_acumulada,outlier_dias_vinculo,outlier_derivada,outlier_qualquer
933,2024-11-28,2025-03-15,Mensal,116.91,Zona Oeste,Yoga,20,1.0,True,4,False,False,False,False,True,Cancelado,107,3.52,False,411.52,2024-11,16-24,Medio-Digital,False,False,False,False
934,2025-09-22,,Trimestral,104.4,Zona Leste,Funcional,37,1.45,False,0,False,False,False,False,False,Ativo,100,3.29,False,343.48,2025-09,35-44,Baixo,False,False,False,False
935,2025-11-24,,Trimestral,104.4,Zona Oeste,Musculacao,50,1.48,False,0,False,False,False,False,False,Ativo,37,1.22,False,127.37,2025-11,45-54,Baixo,False,False,False,False
936,2024-06-02,,Mensal,123.4,Centro,Musculacao,35,3.84,True,15,False,False,False,False,False,Ativo,577,18.96,False,2339.66,2024-06,35-44,Alto,False,False,False,False
937,2025-08-24,2025-09-12,Anual,89.9,Zona Oeste,Funcional,38,3.26,True,5,False,False,False,False,True,Cancelado,19,0.62,True,55.74,2025-08,35-44,Alto,False,False,False,False
938,2025-05-23,,Mensal,129.9,Zona Oeste,Funcional,32,1.75,True,10,False,False,False,False,False,Ativo,222,7.29,False,946.97,2025-05,25-34,Medio-Digital,False,False,False,False
939,2025-03-05,,Anual,85.4,Zona Leste,Crossfit,21,3.34,True,14,False,False,False,False,False,Ativo,301,9.89,False,844.61,2025-03,16-24,Alto,False,False,False,False
940,2024-04-27,,Mensal,123.4,Zona Oeste,Funcional,27,5.18,True,21,False,False,False,False,False,Ativo,613,20.14,False,2485.28,2024-04,25-34,Alto,False,False,False,False
941,2025-04-28,,Mensal,129.9,Centro,Musculacao,19,3.93,True,15,False,False,False,False,False,Ativo,247,8.11,False,1053.49,2025-04,16-24,Alto,False,False,False,False
942,2025-03-04,,Anual,89.9,Zona Leste,Spinning,18,3.26,True,7,False,False,False,False,False,Ativo,302,9.92,False,891.81,2025-03,16-24,Alto,False,False,False,False
943,2024-11-08,,Mensal,129.9,Zona Leste,Funcional,36,4.5,False,0,False,False,False,False,False,Ativo,418,13.73,False,1783.53,2024-11,35-44,Medio-Presencial,False,False,False,False
944,2025-02-14,,Mensal,129.9,Zona Oeste,Spinning,20,7.0,True,24,False,False,False,False,False,Ativo,320,10.51,False,1365.25,2025-02,16-24,Alto,False,False,False,False
945,2024-05-27,2025-03-24,Mensal,129.9,Zona Oeste,Yoga,36,3.1,False,0,False,False,False,False,True,Cancelado,301,9.89,False,1284.71,2024-05,35-44,Medio-Presencial,False,False,False,False
946,2025-03-11,2025-08-06,Mensal,123.4,Zona Oeste,Funcional,18,1.45,True,6,False,False,False,False,True,Cancelado,148,4.86,False,599.72,2025-03,16-24,Medio-Digital,False,False,False,False
947,2024-04-17,2024-06-03,Trimestral,104.4,Zona Leste,Musculacao,35,3.26,False,0,False,False,False,False,True,Cancelado,47,1.54,True,160.78,2024-04,35-44,Medio-Presencial,False,False,False,False
948,2024-07-19,,Anual,89.9,Zona Leste,Funcional,27,2.33,False,0,False,False,False,False,False,Ativo,530,17.41,False,1565.16,2024-07,25-34,Baixo,False,False,False,False
949,2024-12-12,2025-04-21,Anual,89.9,Zona Oeste,Musculacao,47,2.56,False,0,False,False,False,False,True,Cancelado,130,4.27,False,383.87,2024-12,45-54,Baixo,False,False,False,False
950,2024-04-23,2024-08-23,Mensal,129.9,Zona Oeste,Crossfit,36,2.52,False,0,False,False,False,False,True,Cancelado,122,4.01,False,520.9,2024-04,35-44,Baixo,False,False,False,False
951,2025-10-01,,Mensal,129.9,Zona Oeste,Spinning,33,3.48,True,17,False,False,False,False,False,Ativo,91,2.99,False,388.4,2025-10,25-34,Alto,False,False,False,False
952,2025-09-12,,Mensal,129.9,Zona Oeste,Funcional,24,1.32,False,0,False,False,False,False,False,Ativo,110,3.61,False,468.94,2025-09,16-24,Baixo,False,False,False,False
953,2024-11-28,2025-02-12,Mensal,129.9,Zona Oeste,Spinning,33,1.46,False,0,False,False,False,False,True,Cancelado,76,2.5,False,324.75,2024-11,25-34,Baixo,False,False,False,False
954,2025-02-02,,Mensal,129.9,Centro,Spinning,21,4.06,True,14,False,False,False,False,False,Ativo,332,10.91,False,1417.21,2025-02,16-24,Alto,False,False,False,False
955,2024-07-23,2024-10-05,Anual,89.9,Zona Oeste,Musculacao,27,2.84,False,0,False,False,False,False,True,Cancelado,74,2.43,False,218.46,2024-07,25-34,Baixo,False,False,False,False
956,2024-05-28,,Anual,89.9,Zona Oeste,Crossfit,29,2.44,True,8,False,False,False,False,False,Ativo,582,19.12,False,1718.89,2024-05,25-34,Medio-Digital,False,False,False,False
957,2025-11-03,,Trimestral,109.9,Zona Oeste,Crossfit,24,2.92,True,7,False,False,False,False,False,Ativo,58,1.91,False,209.91,2025-11,16-24,Medio-Digital,False,False,False,False
958,2024-10-16,,Mensal,129.9,Zona Leste,Spinning,19,5.63,True,19,False,False,False,False,False,Ativo,441,14.49,False,1882.25,2024-10,16-24,Alto,False,False,False,False
959,2025-10-29,,Mensal,129.9,Zona Leste,Funcional,16,4.34,True,20,False,False,False,False,False,Ativo,63,2.07,False,268.89,2025-10,16-24,Alto,False,False,False,False
960,2024-02-16,,Mensal,129.9,Zona Oeste,Musculacao,17,4.19,True,22,False,False,False,False,False,Ativo,684,22.47,False,2918.85,2024-02,16-24,Alto,False,False,False,False
961,2024-03-15,,Mensal,129.9,Centro,Funcional,20,6.59,True,30,False,False,False,False,False,Ativo,656,21.55,False,2799.34,2024-03,16-24,Alto,False,False,False,False
962,2024-11-28,2025-09-09,Mensal,129.9,Zona Oeste,Spinning,39,3.56,False,0,False,False,False,False,True,Cancelado,285,9.36,False,1215.86,2024-11,35-44,Medio-Presencial,False,False,False,False
963,2025-07-01,,Mensal,129.9,Zona Leste,Funcional,27,6.89,True,27,False,False,False,False,False,Ativo,183,6.01,False,780.7,2025-07,25-34,Alto,False,False,False,False
964,2024-10-23,,Mensal,116.91,Zona Oeste,Musculacao,17,7.0,True,29,False,False,False,False,False,Ativo,434,14.26,False,1667.14,2024-10,16-24,Alto,False,False,False,False
965,2025-08-10,,Anual,89.9,Zona Leste,Funcional,52,1.89,False,0,False,False,False,False,False,Ativo,143,4.7,False,422.53,2025-08,45-54,Baixo,False,False,False,False
966,2024-04-02,2024-11-20,Mensal,129.9,Zona Oeste,Musculacao,33,1.13,False,0,False,False,False,False,True,Cancelado,232,7.62,False,989.84,2024-04,25-34,Baixo,False,False,False,False
967,2025-08-22,,Anual,89.9,Centro,Funcional,36,2.26,False,0,False,False,False,False,False,Ativo,131,4.3,False,386.57,2025-08,35-44,Baixo,False,False,False,False
968,2024-11-07,,Mensal,123.4,Zona Oeste,Funcional,39,5.35,True,13,False,False,False,False,False,Ativo,419,13.76,False,1697.98,2024-11,35-44,Alto,False,False,False,False
970,2025-03-23,,Mensal,129.9,Zona Leste,Spinning,22,2.53,True,12,False,False,False,False,False,Ativo,283,9.3,False,1208.07,2025-03,16-24,Medio-Digital,False,False,False,False
971,2025-06-28,,Mensal,129.9,Zona Leste,Yoga,33,3.26,True,12,False,False,False,False,False,Ativo,186,6.11,False,793.69,2025-06,25-34,Alto,False,False,False,False
972,2025-10-11,,Mensal,129.9,Centro,Funcional,35,2.22,False,0,False,False,False,False,False,Ativo,81,2.66,False,345.53,2025-10,35-44,Baixo,False,False,False,False
973,2024-03-02,,Mensal,129.9,Zona Oeste,Musculacao,59,3.33,True,13,False,False,False,False,False,Ativo,669,21.98,False,2855.2,2024-03,55+,Alto,False,False,False,False
974,2025-05-07,,Anual,89.9,Zona Oeste,Spinning,26,4.61,True,17,False,False,False,False,False,Ativo,238,7.82,False,703.02,2025-05,25-34,Alto,False,False,False,False
975,2024-08-08,,Mensal,409.82,Zona Leste,Musculacao,20,1.8,True,7,False,True,False,True,False,Ativo,510,16.75,False,6864.48,2024-08,16-24,Medio-Digital,True,False,True,True
976,2024-12-17,,Trimestral,98.91,Zona Leste,Funcional,21,1.83,True,0,False,False,False,False,False,Ativo,379,12.45,False,1231.43,2024-12,16-24,Medio-Digital,False,False,False,False
977,2024-11-19,,Mensal,123.4,Zona Leste,Funcional,35,3.09,False,0,False,False,False,False,False,Ativo,407,13.37,False,1649.86,2024-11,35-44,Medio-Presencial,False,False,False,False
978,2025-06-23,,Mensal,129.9,Zona Leste,Musculacao,47,3.3,True,14,False,False,False,False,False,Ativo,191,6.27,False,814.47,2025-06,45-54,Alto,False,False,False,False
979,2024-10-05,,Mensal,116.91,Zona Leste,Funcional,59,4.39,True,19,False,False,False,False,False,Ativo,452,14.85,False,1736.11,2024-10,55+,Alto,False,False,False,False
980,2024-07-14,2024-10-03,Mensal,129.9,Centro,Funcional,27,1.69,False,0,False,False,False,False,True,Cancelado,81,2.66,False,345.53,2024-07,25-34,Baixo,False,False,False,False
981,2024-12-07,2025-01-20,Anual,89.9,Zona Oeste,Yoga,17,3.26,True,9,False,False,False,False,True,Cancelado,44,1.45,True,130.36,2024-12,16-24,Alto,False,False,False,False
982,2025-04-13,,Trimestral,104.4,Zona Leste,Musculacao,44,7.0,True,19,False,False,False,False,False,Ativo,262,8.61,False,898.88,2025-04,35-44,Alto,False,False,False,False
983,2025-08-15,,Trimestral,109.9,Zona Leste,Musculacao,29,5.15,True,22,False,False,False,False,False,Ativo,138,4.53,False,497.85,2025-08,25-34,Alto,False,False,False,False
984,2024-01-04,2024-02-10,Mensal,129.9,Zona Leste,Spinning,29,2.83,True,13,False,False,False,False,True,Cancelado,37,1.22,True,158.48,2024-01,25-34,Medio-Digital,False,False,False,False
985,2025-02-01,,Mensal,129.9,Centro,Musculacao,25,5.29,True,15,False,False,False,False,False,Ativo,333,10.94,False,1421.11,2025-02,25-34,Alto,False,False,False,False
986,2024-02-20,,Anual,89.9,Zona Leste,Spinning,34,2.24,False,0,False,False,False,False,False,Ativo,680,22.34,False,2008.37,2024-02,25-34,Baixo,False,False,False,False
987,2025-03-09,,Mensal,129.9,Zona Oeste,Musculacao,36,2.66,True,11,False,False,False,False,False,Ativo,297,9.76,False,1267.82,2025-03,35-44,Medio-Digital,False,False,False,False
988,2025-03-12,,Mensal,129.9,Centro,Musculacao,36,0.41,True,1,False,False,False,False,False,Ativo,294,9.66,False,1254.83,2025-03,35-44,Medio-Digital,False,False,False,False
989,2025-08-21,,Mensal,129.9,Zona Leste,Funcional,29,3.28,True,10,False,False,False,False,False,Ativo,132,4.34,False,563.77,2025-08,25-34,Alto,False,False,False,False
990,2024-05-14,,Trimestral,109.9,Zona Oeste,Musculacao,20,2.76,True,8,False,False,False,False,False,Ativo,596,19.58,False,2151.84,2024-05,16-24,Medio-Digital,False,False,False,False
991,2025-07-10,,Trimestral,109.9,Centro,Funcional,39,2.8,True,13,False,False,False,False,False,Ativo,174,5.72,False,628.63,2025-07,35-44,Medio-Digital,False,False,False,False
992,2025-04-27,,Trimestral,109.9,Zona Leste,Musculacao,32,4.53,False,0,False,False,False,False,False,Ativo,248,8.15,False,895.68,2025-04,25-34,Medio-Presencial,False,False,False,False
993,2025-04-10,,Trimestral,109.9,Zona Leste,Funcional,42,5.18,True,14,False,False,False,False,False,Ativo,265,8.71,False,957.23,2025-04,35-44,Alto,False,False,False,False
994,2025-03-21,2025-07-21,Mensal,129.9,Centro,Musculacao,41,2.37,False,0,False,False,False,False,True,Cancelado,122,4.01,False,520.9,2025-03,35-44,Baixo,False,False,False,False
995,2025-01-19,,Anual,89.9,Centro,Yoga,16,1.94,True,9,False,False,False,False,False,Ativo,346,11.37,False,1022.16,2025-01,16-24,Medio-Digital,False,False,False,False
996,2024-02-14,,Mensal,123.4,Zona Oeste,Yoga,16,1.22,False,0,False,False,False,False,False,Ativo,686,22.54,False,2781.44,2024-02,16-24,Baixo,False,False,False,False
997,2025-07-23,,Trimestral,109.9,Zona Oeste,Musculacao,24,1.1,False,0,False,False,False,False,False,Ativo,161,5.29,False,581.37,2025-07,16-24,Baixo,False,False,False,False
998,2024-10-01,,Mensal,123.4,Zona Leste,Funcional,20,6.54,True,17,False,False,False,False,False,Ativo,456,14.98,False,1848.53,2024-10,16-24,Alto,False,False,False,False
999,2024-03-14,,Anual,85.4,Centro,Musculacao,40,4.84,True,20,False,False,False,False,False,Ativo,657,21.58,False,1842.93,2024-03,35-44,Alto,False,False,False,False
1000,2025-03-05,,Mensal,129.9,Zona Oeste,Funcional,36,3.82,True,11,False,False,False,False,False,Ativo,301,9.89,False,1284.71,2025-03,35-44,Alto,False,False,False,False
1001,2025-10-25,,Mensal,123.4,Zona Leste,Musculacao,44,2.2,False,0,False,False,False,False,False,Ativo,67,2.2,False,271.48,2025-10,35-44,Baixo,False,False,False,False
1002,2025-05-14,2025-07-05,Mensal,123.4,Zona Oeste,Spinning,36,2.2,True,0,False,False,False,False,True,Cancelado,52,1.71,True,211.01,2025-05,35-44,Medio-Digital,False,False,False,False
1003,2024-06-21,,Mensal,129.9,Centro,Musculacao,34,5.01,True,20,False,False,False,False,False,Ativo,558,18.33,False,2381.07,2024-06,25-34,Alto,False,False,False,False
1004,2025-07-25,,Mensal,129.9,Centro,Crossfit,45,1.13,False,0,False,False,False,False,False,Ativo,159,5.22,False,678.08,2025-07,45-54,Baixo,False,False,False,False
1006,2024-08-19,,Mensal,116.91,Zona Leste,Funcional,33,3.26,True,14,False,False,False,False,False,Ativo,499,16.39,False,1916.15,2024-08,25-34,Alto,False,False,False,False
1007,2024-12-31,,Anual,89.9,Centro,Musculacao,48,2.97,False,0,False,False,False,False,False,Ativo,365,11.99,False,1077.9,2024-12,45-54,Baixo,False,False,False,False
1008,2025-08-08,,Mensal,123.4,Centro,Musculacao,33,4.18,True,0,False,False,False,False,False,Ativo,145,4.76,False,587.38,2025-08,25-34,Alto,False,False,False,False
1009,2024-04-20,,Trimestral,104.4,Zona Oeste,Musculacao,29,3.14,True,11,False,False,False,False,False,Ativo,620,20.37,False,2126.63,2024-04,25-34,Alto,False,False,False,False
1010,2024-09-04,2024-11-11,Mensal,123.4,Zona Oeste,Crossfit,23,0.5,True,2,False,False,False,False,True,Cancelado,68,2.23,False,275.18,2024-09,16-24,Medio-Digital,False,False,False,False
1011,2024-11-15,,Trimestral,98.91,Zona Oeste,Yoga,40,3.08,True,13,False,False,False,False,False,Ativo,411,13.5,False,1335.28,2024-11,35-44,Alto,False,False,False,False
1012,2024-01-05,,Trimestral,109.9,Zona Leste,Musculacao,46,3.38,True,10,False,False,False,False,False,Ativo,726,23.85,False,2621.12,2024-01,45-54,Alto,False,False,False,False
1013,2024-04-26,2024-06-22,Mensal,129.9,Zona Leste,Funcional,31,2.72,False,0,False,False,False,False,True,Cancelado,57,1.87,True,242.91,2024-04,25-34,Baixo,False,False,False,False
1014,2025-03-03,2025-05-20,Anual,89.9,Zona Leste,Spinning,46,2.08,True,7,False,False,False,False,True,Cancelado,78,2.56,False,230.14,2025-03,45-54,Medio-Digital,False,False,False,False
1015,2024-07-03,,Mensal,369.78,Zona Leste,Musculacao,18,2.73,True,8,False,True,False,True,False,Ativo,546,17.94,False,6633.85,2024-07,16-24,Medio-Digital,True,False,True,True
1016,2024-06-18,2024-11-03,Mensal,129.9,Centro,Spinning,31,0.89,False,0,False,False,False,False,True,Cancelado,138,4.53,False,588.45,2024-06,25-34,Baixo,False,False,False,False
1017,2024-07-26,,Trimestral,104.4,Zona Leste,Musculacao,32,2.66,False,0,False,False,False,False,False,Ativo,523,17.18,False,1793.59,2024-07,25-34,Baixo,False,False,False,False
1018,2024-03-28,,Anual,80.91,Zona Leste,Musculacao,24,4.89,True,12,False,False,False,False,False,Ativo,643,21.12,False,1708.82,2024-03,16-24,Alto,False,False,False,False
1019,2025-03-21,,Mensal,129.9,Zona Oeste,Funcional,58,6.36,True,22,False,False,False,False,False,Ativo,285,9.36,False,1215.86,2025-03,55+,Alto,False,False,False,False
1020,2024-06-29,,Mensal,129.9,Zona Leste,Musculacao,31,5.83,True,15,False,False,False,False,False,Ativo,550,18.07,False,2347.29,2024-06,25-34,Alto,False,False,False,False
1021,2025-04-01,,Anual,89.9,Zona Leste,Crossfit,28,2.22,True,6,False,False,False,False,False,Ativo,274,9.0,False,809.1,2025-04,25-34,Medio-Digital,False,False,False,False
1022,2025-08-02,,Trimestral,109.9,Zona Oeste,Funcional,32,1.5,False,0,False,False,False,False,False,Ativo,151,4.96,False,545.1,2025-08,25-34,Baixo,False,False,False,False
1023,2024-12-01,,Anual,89.9,Zona Leste,Yoga,41,3.83,False,0,False,False,False,False,False,Ativo,395,12.98,False,1166.9,2024-12,35-44,Medio-Presencial,False,False,False,False
1024,2025-10-01,,Mensal,129.9,Zona Oeste,Funcional,24,3.02,True,7,False,False,False,False,False,Ativo,91,2.99,False,388.4,2025-10,16-24,Alto,False,False,False,False
1025,2024-05-17,,Trimestral,109.9,Centro,Crossfit,43,4.27,False,0,False,False,False,False,False,Ativo,593,19.48,False,2140.85,2024-05,35-44,Medio-Presencial,False,False,False,False
1026,2025-11-04,,Mensal,382.64,Zona Leste,Musculacao,25,2.1,False,0,False,True,False,True,False,Ativo,57,1.87,False,715.54,2025-11,25-34,Baixo,False,False,False,True
1027,2024-08-13,,Anual,89.9,Centro,Spinning,23,3.62,True,10,False,False,False,False,False,Ativo,505,16.59,False,1491.44,2024-08,16-24,Alto,False,False,False,False
1029,2025-11-16,2025-12-29,Trimestral,109.9,Centro,Musculacao,47,3.26,False,0,False,False,False,False,True,Cancelado,43,1.41,True,154.96,2025-11,45-54,Medio-Presencial,False,False,False,False
1030,2024-11-15,,Mensal,129.9,Zona Oeste,Musculacao,38,1.08,True,5,False,False,False,False,False,Ativo,411,13.5,False,1753.65,2024-11,35-44,Medio-Digital,False,False,False,False
1031,2025-06-07,,Trimestral,98.91,Zona Oeste,Funcional,27,3.26,True,14,False,False,False,False,False,Ativo,207,6.8,False,672.59,2025-06,25-34,Alto,False,False,False,False
1032,2025-07-15,,Trimestral,98.91,Zona Oeste,Yoga,29,3.55,True,10,False,False,False,False,False,Ativo,169,5.55,False,548.95,2025-07,25-34,Alto,False,False,False,False
1033,2024-11-09,,Mensal,129.9,Zona Oeste,Musculacao,23,3.26,True,9,False,False,False,False,False,Ativo,417,13.7,False,1779.63,2024-11,16-24,Alto,False,False,False,False
1034,2024-08-10,,Anual,89.9,Zona Leste,Crossfit,21,5.56,True,87,False,False,True,True,False,Ativo,508,16.69,False,1500.43,2024-08,16-24,Alto,False,False,False,True
1035,2024-12-09,2025-05-06,Mensal,129.9,Centro,Musculacao,21,2.85,False,0,False,False,False,False,True,Cancelado,148,4.86,False,631.31,2024-12,16-24,Baixo,False,False,False,False
1036,2024-09-26,,Trimestral,109.9,Zona Oeste,Musculacao,25,4.58,True,58,False,False,True,True,False,Ativo,461,15.14,False,1663.89,2024-09,25-34,Alto,False,False,False,True
1037,2024-10-18,,Mensal,357.57,Centro,Musculacao,33,6.43,True,0,False,True,False,True,False,Ativo,439,14.42,False,5156.16,2024-10,25-34,Alto,True,False,True,True
1038,2024-06-15,,Mensal,129.9,Zona Leste,Spinning,24,3.26,True,24,False,False,False,False,False,Ativo,564,18.53,False,2407.05,2024-06,16-24,Alto,False,False,False,False
1039,2025-10-02,,Mensal,129.9,Zona Leste,Musculacao,34,3.5,True,11,False,False,False,False,False,Ativo,90,2.96,False,384.5,2025-10,25-34,Alto,False,False,False,False
1040,2025-02-04,,Mensal,129.9,Zona Oeste,Musculacao,35,3.65,True,11,False,False,False,False,False,Ativo,330,10.84,False,1408.12,2025-02,35-44,Alto,False,False,False,False
1041,2025-07-11,,Mensal,129.9,Zona Oeste,Musculacao,51,3.47,True,0,False,False,False,False,False,Ativo,173,5.68,False,737.83,2025-07,45-54,Alto,False,False,False,False
1042,2025-04-06,,Trimestral,109.9,Zona Leste,Yoga,25,4.2,True,14,False,False,False,False,False,Ativo,269,8.84,False,971.52,2025-04,25-34,Alto,False,False,False,False
1043,2024-09-04,,Trimestral,109.9,Zona Leste,Crossfit,35,5.15,True,27,False,False,False,False,False,Ativo,483,15.87,False,1744.11,2024-09,35-44,Alto,False,False,False,False
1044,2024-08-10,,Trimestral,109.9,Zona Leste,Musculacao,35,3.69,True,21,False,False,False,False,False,Ativo,508,16.69,False,1834.23,2024-08,35-44,Alto,False,False,False,False
1045,2025-11-18,,Mensal,129.9,Zona Oeste,Musculacao,29,7.0,True,28,False,False,False,False,False,Ativo,43,1.41,False,183.16,2025-11,25-34,Alto,False,False,False,False
1046,2024-01-17,,Mensal,129.9,Zona Leste,Spinning,40,6.74,True,26,False,False,False,False,False,Ativo,714,23.46,False,3047.45,2024-01,35-44,Alto,False,False,False,False
1047,2024-07-25,,Mensal,129.9,Centro,Crossfit,41,3.12,True,16,False,False,False,False,False,Ativo,524,17.21,False,2235.58,2024-07,35-44,Alto,False,False,False,False
1048,2025-05-30,,Trimestral,104.4,Zona Leste,Funcional,36,3.36,False,0,False,False,False,False,False,Ativo,215,7.06,False,737.06,2025-05,35-44,Medio-Presencial,False,False,False,False
